anchorage_id,anchorage_name,anchorage_sublabel,lat,lon,total_visits,top_destination,iso3,distance_from_shore_m,dock
8c3823cf,ST GEORGE'S,NA,12.075652798882889,-61.756450339409355,347,GRENADA,GRD,0,TRUE
8a2d7263,ST GEORGE'S,NA,32.37890492337744,-64.66790808253587,245,SEA BOUY,BMU,0,TRUE
8c3823d1,ST GEORGE'S,NA,12.072251815407727,-61.75578872630781,34,GRENADA,GRD,0,TRUE
8c12923f,ST JOHNS,NA,17.12656313049659,-61.86099996959014,165,STJOHNS,ATG,0,TRUE
8c13ad13,ST KITTS,NA,16.740402577607526,-62.23562554537736,25,ST KITTS,MSR,0,TRUE
8c121993,ST KITTS,NA,17.25132527076473,-62.66329578111963,400,ST KITTS,KNA,0,FALSE
8c121995,ST KITTS,NA,17.247571544284998,-62.66372851880909,89,ST KITTS,KNA,0,FALSE
8c1219ed,ST KITTS,NA,17.250790646100416,-62.6598895023255,1297,ST KITTS,KNA,0,TRUE
8c1219b9,ST KITTS,NA,17.23589255373795,-62.66311015124603,51,ST KITTS,KNA,0,TRUE
8c1219bf,ST KITTS,NA,17.239247458549006,-62.66310169555616,38,ST KITTS,KNA,0,FALSE
8c1219c1,ST KITTS,NA,17.240053167786847,-62.65995672864995,234,ST KITTS,KNA,0,TRUE
8c12198d,ST KITTS,NA,17.256156413591704,-62.66382791072996,137,ST KITTS,KNA,0,TRUE
8c121a29,ST KITTS,NA,17.270698199805153,-62.67722529107575,111,ST KITTS,KNA,0,TRUE
8c1219b5,ST KITTS,NA,17.22512023166615,-62.66481967035496,31,ST KITTS,KNA,1000,TRUE
8c401c7b,ST LUCIA,NA,14.488984029678393,-61.08335917574065,181,ST LUCIA,MTQ,0,TRUE
8c406907,ST LUCIA,NA,14.101964414457933,-61.002809837272444,40,ST LUCIA,LCA,4000,FALSE
8c406903,ST LUCIA,NA,14.098346241865578,-61.01001841844224,37,ST LUCIA,LCA,5000,FALSE
8c0e6913,ST MAARTEN,NA,18.055328802619115,-63.141449487204376,73,ST MAARTEN,MAF,0,TRUE
8c0e6ed7,ST MAARTEN,NA,18.06517812063087,-63.099300180359506,384,ST MARTIN,NLD,0,FALSE
8c0e6f29,ST MAARTEN,NA,18.069708976133402,-63.0990862464275,445,ST MARTIN,NLD,0,FALSE
8c0e6915,ST MAARTEN,NA,18.0532545487807,-63.133562234894775,152,ST MARTIN,NLD,0,TRUE
8c0e6f27,ST MAARTEN,NA,18.06865005709926,-63.09388863401382,2748,ST MARTIN,NLD,0,FALSE
8c0e6dd1,ST MAARTEN,NA,18.00983852186109,-63.05321322187276,49,ST MAARTEN,NLD,0,FALSE
8c0e6eb1,ST MAARTEN,COLES BAY OIL TERMINAL,18.036191511528827,-63.099856811063376,1788,ST MAARTEN,NLD,0,TRUE
8c0e6c21,ST MAARTEN,COLES BAY OIL TERMINAL,18.020355823986563,-63.0840357888224,367,ST MAARTEN,NLD,1000,TRUE
8c0e6ea9,ST MAARTEN,COLES BAY OIL TERMINAL,18.027742117261635,-63.1010590638362,24,ST MAARTEN,NLD,2000,TRUE
8c0e6955,ST MAARTEN,COLES BAY OIL TERMINAL,18.028014759327238,-63.111066546377685,79,ST MAARTEN,NLD,2000,FALSE
8c0e6c1f,ST MAARTEN,COLES BAY OIL TERMINAL,18.020503981149684,-63.085528422918,119,ST MAARTEN,NLD,2000,TRUE
8c0e6c17,ST MAARTEN,COLES BAY OIL TERMINAL,18.009489178787064,-63.08835511355848,36,ST MAARTEN,NLD,3000,FALSE
8c0e6579,ST MARTIN,ST MAARTEN,18.111409041786626,-63.05808392089503,253,ST MAARTEN,FRA,0,FALSE
8c0e6581,ST MARTIN,ST MAARTEN,18.10822972691437,-63.0632088109153,45,ST MAARTEN,FRA,0,FALSE
8c051113,ST THOMAS,NA,18.307108621739655,-64.8355232319874,323,ST THOMAS,VIR,0,TRUE
8c0511af,ST THOMAS,NA,18.326485271664012,-64.84792573772782,149,C BAY R HOOK C BAY,VIR,0,TRUE
8c05116d,ST THOMAS,NA,18.306961742371673,-64.83395919098321,418,BG,VIR,0,TRUE
8c0510fb,ST THOMAS,NA,18.316186609294537,-64.8682512458027,147,MINATOMACHI,VIR,0,TRUE
8c051beb,ST THOMAS,NA,18.31591830662453,-64.98019354478541,79,ST THOMAS,VIR,2000,FALSE
8c0518dd,ST THOMAS,NA,18.24450804678366,-64.97889958477865,84,ST THOMAS,VIR,8000,FALSE
8c3880e5,ST VINCENT,NA,12.635713059891309,-61.38791352075084,110,ST VINCENT,VCT,0,TRUE
88fe7141,SULLIVANS ISLAND,NA,32.77476315427451,-79.84702398694458,348,CPL,USA,0,TRUE
8d09b991,SUR-5,PARAMARIBO,5.658499961337158,-55.063755168107114,58,KEULEN,SUR,0,TRUE
094eb2f1,TARRAFAL,TARRAFAL DE SAO NICOLAU,16.568581387753763,-24.36545528675797,50,TARRAFAL,CPV,0,FALSE
8c0e20f7,THE BOTTOM,NA,17.64135524506291,-63.25512586734887,42,SABA,BES,0,TRUE
8c0e208d,THE BOTTOM,NA,17.632582820857436,-63.258679730305374,37,SABA,BES,1000,TRUE
4649f4ef,THYBORON,NA,56.70648747455198,8.22225177719531,366,LIMFJORD PILOT,DNK,1000,TRUE
8c388053,TOBAGO CAYS,NA,12.636408957460963,-61.362701134594154,1293,TOBAGO CAYS,VCT,4000,TRUE
8c3881ad,TOBAGO CAYS,NA,12.640562134366524,-61.36411336589726,95,TOBAGO CAYS,VCT,4000,TRUE
8c38804f,TOBAGO CAYS,NA,12.631319649813602,-61.35747867624671,3505,TOBAGO CAYS,VCT,4000,TRUE
8c0573b1,TORTOLA,NA,18.389355412430522,-64.65254201485699,229,TORTOLA,VGB,0,TRUE
8c05805d,TORTOLA,NA,18.509032589911282,-64.36368151776591,76,TORTOLA,VGB,1000,TRUE
8c057767,TORTOLA,NA,18.433702380588883,-64.53541936359545,27,TORTOLA,VGB,2000,FALSE
8e506bb1,TURBO,NA,7.975924643991289,-76.77071204645053,48,TURBO,COL,2000,FALSE
8e5041ef,TURBO,TURBO,7.995828756937274,-76.8404098618533,85,TURBO,COL,4000,FALSE
8e5041fb,TURBO,TURBO,7.9993356070493045,-76.83429728503876,107,TURBO,COL,4000,FALSE
8e506a53,TURBO,NA,7.971464210520306,-76.78203674467188,63,TURBO,COL,3000,FALSE
8e506bab,TURBO,TURBO,7.965633477036526,-76.77720104112308,108,TURBO,COL,3000,FALSE
8e506bad,TURBO,NA,7.97146684144215,-76.77743648622868,55,TURBO,COL,3000,FALSE
8e506a57,TURBO,TURBO,7.9660801404695984,-76.78699165617384,28,TURBO,COL,3000,FALSE
8e5041e7,TURBO,NA,7.989971593943557,-76.83453915188922,27,TURBO,COL,5000,FALSE
894b5b6f,TURKS AND CAICOS,NA,21.889052633005182,-72.10796394106379,26,TURKS AND CAICOS,TCA,1000,FALSE
8c12bfad,UK,NA,17.06959781956455,-61.6652507956291,33,UK,ATG,0,TRUE
47c884a1,URK,NA,52.66053748582015,5.594401854469415,461,URK,NLD,0,TRUE
80dead6b,US SAN,NA,32.63985916086721,-117.19981353715777,31,US SAN,USA,3000,FALSE
89b9d8e3,USA-1113,NA,38.30764481476521,-76.41209008329609,38,BIA M HAMN,USA,0,TRUE
89a5d8b1,USA-898,CARMEN,35.1123705621587,-75.9843536800286,45,CARMEN,USA,0,TRUE
8c0578cd,V G RTT,NA,18.45126085730475,-64.4372126999954,1220,V G RTT,VGB,0,TRUE
8c408d4d,VIEUX FORT,NA,13.723332711158,-60.95728795265714,30,IA BLANCA,LCA,0,TRUE
8c408d55,VIEUX FORT,NA,13.715784462541587,-60.955938873741836,232,ST LUCIA,LCA,0,TRUE
8c408d4f,VIEUX FORT,NA,13.727156303157047,-60.96292532874816,49,ST LUCIA,LCA,0,TRUE
8c050d71,VIR-10,NA,18.36420440585588,-64.75283188937057,184,ST JOHN,VIR,0,TRUE
8c051a0d,VIR-19,NA,18.307099922228666,-64.91553519999734,25,STX,VIR,1000,FALSE
8c051a0b,VIR-19,NA,18.305151916667498,-64.90903349999749,20,AA,VIR,1000,FALSE
8c051751,VIR-19,AA,18.276341144229878,-64.89702377489,73,AA,VIR,4000,TRUE
8c056d29,VIR-6,CP KAMIISO,18.30428159464876,-64.70816143004568,27,CP KAMIISO,VIR,1000,TRUE
8c0512d1,VIR-6,ST THOMAS,18.31341943643066,-64.7241868589654,54,ST THOMAS,VIR,1000,TRUE
8c057925,VIRGIN GORDA,NA,18.432228217392,-64.44678851649836,103,VIRGIN GORDA,VGB,0,TRUE
8c058047,VIRGIN GORDA,NA,18.497382429885576,-64.36892185339998,358,VIRGIN GORDA,VGB,0,FALSE
8c05804f,VIRGIN GORDA,NA,18.50427458323521,-64.37404180010729,174,VIRGIN GORDA,VGB,0,FALSE
8c0578cf,VIRGIN GORDA,NA,18.453494771368575,-64.44091143854367,439,VIRGIN GORDA,VGB,0,TRUE
8c0e66c3,WEST END VILLAGE,NA,18.185118051140723,-63.140273374883286,223,ANGUILLA,AIA,0,TRUE
8c0e66f9,WEST END VILLAGE,NA,18.16267854213398,-63.145077230139066,91,ANGUILLA,AIA,3000,TRUE
8e8482f5,WILLEMSTAD,NA,12.109217911626192,-68.93277700366151,1133,WILLEMSTAD,CUW,0,TRUE
8e848289,WILLEMSTAD,NA,12.108787839971978,-68.92217056841854,583,CU,CUW,0,TRUE
8e848257,WILLEMSTAD,NA,12.104678841473891,-68.94337585250372,188,CURACAO,CUW,2000,TRUE
8e848259,WILLEMSTAD,NA,12.103872246863872,-68.94083430052265,419,WILLEMSTAD,CUW,2000,TRUE
8e837dcd,WILLEMSTAD,NA,12.070796147214692,-68.86228600864413,54,CURACAO,CUW,2000,TRUE
14cae3f1,YALOVA,NA,40.697963681211164,29.33498434036332,29,YALOVA,TUR,2000,FALSE
